Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;33;280.0;2;1203;601.5;712;2;27;13.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;90;280.0;4;1837;459.25;769;2;92;23.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;257;438.14285714285717;55;14444;262.6181818181818;3197;16;429;7.8;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java;232;272.57142857142856;11;9293;844.8181818181819;3157;5;49;4.454545454545454;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;199;400.85714285714283;22;11075;503.40909090909093;3193;10;179;8.136363636363637;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;78;339.42857142857144;17;10736;631.5294117647059;2976;9;65;3.823529411764706;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;520;389.14285714285717;29;11308;389.9310344827586;3157;11;716;24.689655172413794;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;78;339.42857142857144;14;10084;720.2857142857143;2976;7;97;6.928571428571429;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;210;400.85714285714283;16;10093;630.8125;3193;10;251;15.6875;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;150;389.14285714285717;16;10585;661.5625;3157;7;190;11.875;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;104;368.57142857142856;21;11042;525.8095238095239;2976;9;334;15.904761904761905;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;70;361.7142857142857;14;11036;788.2857142857143;3193;5;42;3.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;697;349.2857142857143;34;12505;367.79411764705884;3194;11;398;11.705882352941176;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;400;366.42857142857144;39;12428;318.6666666666667;3194;13;307;7.871794871794871;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;71;272.2857142857143;3;2022;674.0;1077;2;72;24.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;83;260.57142857142856;2;2321;1160.5;1340;2;0;0.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;100;260.57142857142856;3;2924;974.6666666666666;1504;2;5;1.6666666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;343;260.57142857142856;4;3189;797.25;1505;3;34;8.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;220;264.0;2;2314;1157.0;1333;2;5;2.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java;44;185.71428571428572;3;2861;953.6666666666666;981;3;5;1.6666666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;85;264.0;2;2314;1157.0;1333;2;9;4.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;31;264.0;2;2314;1157.0;1333;2;1;0.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;90;264.0;2;2314;1157.0;1333;2;6;3.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;40;264.0;2;2314;1157.0;1333;2;0;0.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;39;315.57142857142856;3;6736;2245.3333333333335;2903;3;1;0.3333333333333333;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;110;264.0;2;2314;1157.0;1333;2;12;6.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;178;264.0;4;3330;832.5;1025;4;19;4.75;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;76;264.0;2;2314;1157.0;1333;2;1;0.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;146;259.14285714285717;2;2323;1161.5;1342;2;1;0.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java;28;185.71428571428572;2;2486;1243.0;1505;2;1;0.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;160;264.0;5;3514;702.8;1018;5;14;2.8;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java;148;298.85714285714283;6;7741;1290.1666666666667;3016;4;16;2.6666666666666665;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java;106;284.2857142857143;11;9609;873.5454545454545;3193;9;25;2.272727272727273;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java;158;233.28571428571428;5;3406;681.2;981;4;6;1.2;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java;37;233.28571428571428;2;2485;1242.5;1504;2;3;1.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java;346;258.85714285714283;5;8642;1728.4;3193;5;18;3.6;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java;66;233.28571428571428;5;3406;681.2;981;4;10;2.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java;66;233.28571428571428;5;3406;681.2;981;4;18;3.6;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java;882;314.7142857142857;7;8554;1222.0;3163;5;842;120.28571428571429;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java;67;233.28571428571428;4;3035;758.75;1028;3;12;3.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java;191;233.28571428571428;4;3035;758.75;1028;3;21;5.25;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java;270;298.85714285714283;9;9120;1013.3333333333334;3016;6;32;3.5555555555555554;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java;49;227.42857142857142;6;7084;1180.6666666666667;2463;4;7;1.1666666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;242;304.2857142857143;3;2547;849.0;1273;3;24;8.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;184;422.2857142857143;50;13947;278.94;3155;19;1191;23.82;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;195;308.0;31;10888;351.2258064516129;2977;14;323;10.419354838709678;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;124;371.7142857142857;26;11029;424.1923076923077;3197;9;381;14.653846153846153;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;81;363.14285714285717;27;9053;335.2962962962963;2238;9;196;7.2592592592592595;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;309;250.42857142857142;10;3722;372.2;975;6;277;27.7;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java;341;275.57142857142856;34;11927;350.79411764705884;3155;16;640;18.823529411764707;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;215;445.14285714285717;73;14537;199.13698630136986;3199;21;817;11.191780821917808;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;96;278.0;6;2564;427.3333333333333;874;3;96;16.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;64;278.0;3;2074;691.3333333333334;916;2;58;19.333333333333332;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;63;422.2857142857143;19;11031;580.578947368421;3155;12;39;2.0526315789473686;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java;4780;161.28571428571428;9;2645;293.8888888888889;773;8;15864;1762.6666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;1499;269.42857142857144;11;3493;317.54545454545456;773;5;7703;700.2727272727273;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java;94;259.7142857142857;10;9569;956.9;3158;10;37;3.7;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java;67;226.85714285714286;9;8551;950.1111111111111;2904;6;24;2.6666666666666665;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java;64;226.85714285714286;11;8891;808.2727272727273;2904;5;22;2.0;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;579;469.42857142857144;115;16439;142.94782608695652;3197;28;3195;27.782608695652176;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java;43;259.7142857142857;4;7712;1928.0;3158;4;4;1.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java;54;259.7142857142857;9;9264;1029.3333333333333;3158;9;5;0.5555555555555556;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java;139;247.0;18;10329;573.8333333333334;3145;8;126;7.0;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java;166;247.0;15;10035;669.0;3144;9;145;9.666666666666666;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;46;246.14285714285714;5;2775;555.0;915;3;14;2.8;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;154;362.14285714285717;5;6501;1300.2;2227;5;168;33.6;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java;104;226.85714285714286;17;9500;558.8235294117648;2904;8;80;4.705882352941177;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java;149;226.85714285714286;18;9696;538.6666666666666;2904;10;38;2.111111111111111;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;240;363.14285714285717;52;13413;257.9423076923077;3194;21;779;14.98076923076923;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;275;328.2857142857143;23;11137;484.2173913043478;2955;12;139;6.043478260869565;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;273;366.0;31;12117;390.8709677419355;3199;12;187;6.032258064516129;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;145;348.14285714285717;12;9780;815.0;3147;6;67;5.583333333333333;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;62;269.2857142857143;3;2759;919.6666666666666;1006;3;6;2.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;69;317.42857142857144;7;7425;1060.7142857142858;2559;4;11;1.5714285714285714;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java;41;264.57142857142856;12;9697;808.0833333333334;3199;5;24;2.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;295;370.57142857142856;46;13618;296.04347826086956;3199;18;491;10.673913043478262;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;179;343.2857142857143;6;3741;623.5;892;4;21;3.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;154;438.14285714285717;7;9014;1287.7142857142858;3194;5;19;2.7142857142857144;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;769;333.7142857142857;11;3777;343.3636363636364;952;5;844;76.72727272727273;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;51;345.14285714285717;13;10454;804.1538461538462;3193;7;4;0.3076923076923077;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java;45;216.42857142857142;2;2498;1249.0;1513;2;1;0.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;172;357.57142857142856;11;10095;917.7272727272727;3198;9;72;6.545454545454546;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;83;336.85714285714283;7;8235;1176.4285714285713;2903;5;27;3.857142857142857;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;671;309.85714285714283;5;5164;1032.8;1734;4;171;34.2;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;61;334.57142857142856;7;8240;1177.142857142857;2791;6;11;1.5714285714285714;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;215;435.57142857142856;42;13932;331.7142857142857;3193;20;510;12.142857142857142;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;60;339.7142857142857;5;2549;509.8;982;5;60;12.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;44;341.14285714285717;10;4247;424.7;869;8;119;11.9;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java;138;229.57142857142858;5;3046;609.2;1512;4;41;8.2;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;104;365.57142857142856;18;8596;477.55555555555554;2274;10;694;38.55555555555556;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;135;336.0;5;7243;1448.6;2903;3;184;36.8;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;44;348.7142857142857;6;3397;566.1666666666666;985;5;36;6.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java;683;297.57142857142856;6;8648;1441.3333333333333;3015;5;281;46.833333333333336;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;137;258.14285714285717;2;2333;1166.5;1348;2;5;2.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;53;285.85714285714283;3;2750;916.6666666666666;1009;3;5;1.6666666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;100;374.14285714285717;11;8357;759.7272727272727;2463;9;77;7.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;49;285.85714285714283;3;2721;907.0;1003;3;5;1.6666666666666667;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java;79;301.85714285714283;4;7824;1956.0;3193;4;7;1.75;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;100;389.42857142857144;16;10553;659.5625;3158;9;127;7.9375;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;38;279.57142857142856;3;2237;745.6666666666666;1188;2;11;3.6666666666666665;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;51;279.57142857142856;2;2040;1020.0;1158;2;21;10.5;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java;47;0.0;1;841;841.0;841;1;0;0.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java;53;166.71428571428572;3;2409;803.0;1384;3;1;0.3333333333333333;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java;61;166.71428571428572;2;2266;1133.0;1384;2;4;2.0;false
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java;1052;243.42857142857142;8;9359;1169.875;3145;6;321;40.125;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;100;261.2857142857143;7;3725;532.1428571428571;882;5;22;3.142857142857143;true
4.3.2;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java;153;166.71428571428572;3;2409;803.0;1384;3;28;9.333333333333334;true
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;42;257.57142857142856;6;3555;592.5;1030;4;6;1.0;false
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;263;381.0;52;13771;264.8269230769231;3199;19;634;12.192307692307692;true
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;400;421.14285714285717;33;12633;382.8181818181818;3196;13;338;10.242424242424242;false
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java;77;243.57142857142858;8;5462;682.75;1734;6;12;1.5;false
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java;90;209.57142857142858;3;2973;991.0;1269;2;3;1.0;false
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;323;384.14285714285717;56;13759;245.69642857142858;3193;20;401;7.160714285714286;true
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;305;317.2857142857143;22;8969;407.6818181818182;2314;7;290;13.181818181818182;true
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;109;377.42857142857144;17;11408;671.0588235294117;3196;8;54;3.176470588235294;true
4.3.2;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;96;425.0;45;13496;299.9111111111111;3206;11;2161;48.022222222222226;false
